,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
826,[],libbitcoin/libbitcoin-system,69173,10602,Core-Periphery,True,14.5,18.6,23.011,3.2,11.3,15.326789354227804,2.07,0.88,0.19,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 18.705035971223023(+0.18705035971223022)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 24.46043165467626(+0.7553956834532375)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 75.53956834532374(+0.24460431654676257)', 'propagation_cost': 'propagation_cost percentile: 62.589928057553955(+0.37410071942446044)', 'core_size': 'core_size percentile: 49.64028776978417(+0.5035971223021583)'}",LOC,139
827,"['c-plus-plus', 'webframework', 'webserver', 'zero-dependency', 'oatpp', 'cpp', 'microservices', 'cross-platform']",oatpp/oatpp,10469,450,Core-Periphery,True,9.7,22.9,20.233,0.4,29.7,4.298404814213392,3.06,0.98,0.77,1.31,"{'useful_comment_density': 'useful_comment_density percentile: 76.84210526315789(+0.7684210526315789)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 16.31578947368421(+0.8368421052631579)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 52.63157894736842(+0.4736842105263158)', 'propagation_cost': 'propagation_cost percentile: 48.421052631578945(+0.5157894736842106)', 'core_size': 'core_size percentile: 53.68421052631579(+0.4631578947368421)'}",LOC,95
828,[],aosp-mirror/platform_system_core,152154,8213,Core-Periphery,True,12.7,26.8,13.934000000000001,5.6,16.9,5.397820629099465,3.15,1.51,0.22,1.42,"{'useful_comment_density': 'useful_comment_density percentile: 22.01834862385321(+0.2201834862385321)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 31.192660550458715(+0.6880733944954129)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 26.605504587155963(+0.7339449541284404)', 'propagation_cost': 'propagation_cost percentile: 22.01834862385321(+0.7798165137614679)', 'core_size': 'core_size percentile: 26.605504587155963(+0.7339449541284404)'}",LOC,109
830,"['plv8', 'procedural-language', 'database', 'postgresql', 'postgres', 'postgresql-extension']",plv8/plv8,27039,2947,Core-Periphery,True,33.3,33.3,29.63,0.0,1.0,10.899071711231924,1.88,0.56,0.0,1.32,"{'useful_comment_density': 'useful_comment_density percentile: 0.0(+0.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 1.1904761904761905(+0.9880952380952381)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 66.66666666666667(+0.33333333333333326)', 'propagation_cost': 'propagation_cost percentile: 68.25396825396825(+0.31746031746031744)', 'core_size': 'core_size percentile: 75.39682539682539(+0.24603174603174607)'}",LOC,126
831,"['dns', 'resolver', 'dns-queries', 'c', 'async', 'library']",c-ares/c-ares,34057,7374,Core-Periphery,True,36.8,6.1,41.821000000000005,7.0,33.8,21.651936459465016,1.62,0.33,0.8,0.49,"{'useful_comment_density': 'useful_comment_density percentile: 80.28169014084507(+0.8028169014084507)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.38028169014085(+0.3661971830985915)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 88.02816901408451(+0.11971830985915488)', 'propagation_cost': 'propagation_cost percentile: 87.32394366197182(+0.12676056338028174)', 'core_size': 'core_size percentile: 79.5774647887324(+0.204225352112676)'}",LOC,142
832,[],GPUOpen-Tools/CodeXL,191580,10879,Multi-Core,False,5.1,22.0,7.3420000000000005,16.6,57.0,5.678567700177472,3.66,1.82,0.96,0.88,"{'useful_comment_density': 'useful_comment_density percentile: 96.22641509433963(+0.9622641509433962)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 89.62264150943396(+0.10377358490566038)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 22.641509433962263(+0.7735849056603774)', 'propagation_cost': 'propagation_cost percentile: 9.433962264150944(+0.9056603773584905)', 'core_size': 'core_size percentile: 8.49056603773585(+0.9150943396226415)'}",LOC,106
833,[],jackaudio/jack2,52424,5700,Core-Periphery,True,19.2,14.3,21.487,8.4,19.0,10.87288264916832,1.93,0.8,0.5,0.63,"{'useful_comment_density': 'useful_comment_density percentile: 49.65034965034965(+0.4965034965034965)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 72.02797202797203(+0.27972027972027974)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 65.03496503496504(+0.3496503496503496)', 'propagation_cost': 'propagation_cost percentile: 58.74125874125874(+0.4125874125874126)', 'core_size': 'core_size percentile: 61.53846153846154(+0.3846153846153846)'}",LOC,143
835,[],9miao/CrossApp,225085,55807,Core-Periphery,True,11.6,31.5,11.454,6.9,67.5,24.793744585378857,3.28,1.6,0.99,0.69,"{'useful_comment_density': 'useful_comment_density percentile: 99.00990099009901(+0.9900990099009901)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 45.54455445544554(+0.5445544554455446)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 85.14851485148515(+0.14851485148514854)', 'propagation_cost': 'propagation_cost percentile: 18.81188118811881(+0.8118811881188119)', 'core_size': 'core_size percentile: 20.792079207920793(+0.7920792079207921)'}",LOC,101
836,[],moai/moai-dev,572720,100217,Core-Periphery,True,22.9,37.9,19.277,7.8,33.0,17.49842855147367,3.34,1.34,0.89,1.11,"{'useful_comment_density': 'useful_comment_density percentile: 89.47368421052632(+0.8947368421052632)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.94736842105263(+0.7105263157894737)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 60.526315789473685(+0.39473684210526316)', 'propagation_cost': 'propagation_cost percentile: 26.31578947368421(+0.736842105263158)', 'core_size': 'core_size percentile: 39.473684210526315(+0.6052631578947368)'}",LOC,38
837,"['enc28j60', 'arduino', 'ethernet']",njh/EtherCard,1781,0,Core-Periphery,True,71.4,71.4,75.51,7.1,46.7,0.0,1.84,0.0,0.84,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 84.375(+0.84375)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 81.25(+0.1875)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 18.75(+0.8125)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 100.0(+0.0)'}",LOC,32
839,"['cpp', 'network', 'socks', 'socks-proxy', 'socks-server', 'cpp11', 'port-forwarding']",securesocketfunneling/ssf,29531,3943,Core-Periphery,True,14.5,26.9,22.394000000000002,0.8,8.8,13.35207070536047,2.27,1.01,0.12,1.14,"{'useful_comment_density': 'useful_comment_density percentile: 11.851851851851851(+0.11851851851851851)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 8.148148148148149(+0.9185185185185185)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 77.77777777777777(+0.2222222222222223)', 'propagation_cost': 'propagation_cost percentile: 54.074074074074076(+0.45925925925925926)', 'core_size': 'core_size percentile: 44.44444444444444(+0.5555555555555556)'}",LOC,135
840,"['hash-tables', 'sparse-containers', 'unordered', 'sparsehash', 'hashmap', 'hash', 'hash-map', 'sparse']",greg7mdp/sparsepp,5553,268,Core-Periphery,True,9.1,50.0,26.033,9.1,36.8,4.826220061228165,2.02,0.71,0.87,0.44,"{'useful_comment_density': 'useful_comment_density percentile: 87.01298701298701(+0.8701298701298701)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 89.6103896103896(+0.10389610389610397)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 66.23376623376623(+0.33766233766233766)', 'propagation_cost': 'propagation_cost percentile: 64.93506493506493(+0.3506493506493507)', 'core_size': 'core_size percentile: 63.63636363636363(+0.36363636363636365)'}",LOC,77
841,[],facebookresearch/House3D,38090,3883,Multi-Core,False,5.8,17.3,20.266,1.9,20.5,10.194276713048044,2.93,1.27,0.47,1.19,"{'useful_comment_density': 'useful_comment_density percentile: 46.62162162162162(+0.46621621621621623)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 20.60810810810811(+0.7939189189189189)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 60.810810810810814(+0.3918918918918919)', 'propagation_cost': 'propagation_cost percentile: 52.027027027027025(+0.47972972972972977)', 'core_size': 'core_size percentile: 20.945945945945947(+0.7905405405405405)'}",LOC,148
843,[],rethinkdb/rethinkdb,276965,20680,Core-Periphery,True,68.8,68.8,67.373,6.6,13.4,7.4666474103226035,1.61,0.1,0.17,1.34,"{'useful_comment_density': 'useful_comment_density percentile: 17.441860465116278(+0.17441860465116277)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 43.604651162790695(+0.563953488372093)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 22.093023255813954(+0.7790697674418604)', 'propagation_cost': 'propagation_cost percentile: 95.34883720930233(+0.04651162790697669)', 'core_size': 'core_size percentile: 94.18604651162791(+0.05813953488372093)'}",LOC,86
844,[],facebook/fatal,41475,11476,Hierarchical,False,0.7,10.2,14.823,1.1,18.6,27.669680530440022,3.01,1.6,0.44,0.97,"{'useful_comment_density': 'useful_comment_density percentile: 44.0(+0.44)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 9.333333333333334(+0.9066666666666667)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 94.0(+0.06)', 'propagation_cost': 'propagation_cost percentile: 38.666666666666664(+0.6133333333333334)', 'core_size': 'core_size percentile: 1.3333333333333333(+0.9866666666666667)'}",LOC,150
845,"['xbox', 'emulator', 'cxbx', 'emulation', 'cpp']",Cxbx-Reloaded/Cxbx-Reloaded,74777,3761,Core-Periphery,True,25.1,28.5,23.383000000000003,9.0,39.8,5.029621407652086,2.62,0.7,0.93,0.99,"{'useful_comment_density': 'useful_comment_density percentile: 92.7007299270073(+0.927007299270073)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 70.07299270072993(+0.29927007299270075)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 31.386861313868614(+0.6861313868613138)', 'propagation_cost': 'propagation_cost percentile: 63.503649635036496(+0.36496350364963503)', 'core_size': 'core_size percentile: 66.42335766423358(+0.3357664233576642)'}",LOC,137
846,"['classification', 'regression', 'one-class-learning', 'cuda', 'c-plus-plus', 'gpu', 'libsvm']",Xtra-Computing/thundersvm,6392,420,Core-Periphery,True,8.6,20.7,27.586,5.2,22.0,6.570713391739674,2.02,0.73,0.67,0.62,"{'useful_comment_density': 'useful_comment_density percentile: 67.0886075949367(+0.670886075949367)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 65.82278481012658(+0.3417721518987342)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 72.15189873417721(+0.2784810126582279)', 'propagation_cost': 'propagation_cost percentile: 70.88607594936708(+0.29113924050632917)', 'core_size': 'core_size percentile: 55.69620253164557(+0.44303797468354433)'}",LOC,79
847,"['computer-vision', 'face-models', 'modern-cpp', 'machine-learning', 'image-processing', 'cross-platform', '3d-face', '3dmm', 'c-plus-plus', 'python', '3d-face-reconstruction', 'cpp14', 'cpp17']",patrikhuber/eos,7347,440,Hierarchical,False,2.4,12.2,13.37,0.0,50.0,5.988838981897373,3.81,1.58,0.97,1.26,"{'useful_comment_density': 'useful_comment_density percentile: 97.40259740259741(+0.9740259740259741)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 6.4935064935064934(+0.9350649350649352)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 67.53246753246754(+0.3246753246753247)', 'propagation_cost': 'propagation_cost percentile: 32.467532467532465(+0.6753246753246753)', 'core_size': 'core_size percentile: 9.74025974025974(+0.9025974025974025)'}",LOC,77
848,"['range', 'composition', 'stl', 'functional-programming', 'algorithms', 'header-only', 'c-plus-plus', 'c-plus-plus-14', 'c-plus-plus-17', 'library', 'cpp', 'cpp14']",Dobiasd/FunctionalPlus,11195,252,Hierarchical,False,3.2,3.2,32.742,0.0,28.9,2.2510049129075482,3.36,0.99,0.71,1.66,"{'useful_comment_density': 'useful_comment_density percentile: 71.11111111111111(+0.7111111111111111)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 5.555555555555555(+0.9444444444444444)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 28.88888888888889(+0.7111111111111111)', 'propagation_cost': 'propagation_cost percentile: 83.33333333333333(+0.1666666666666667)', 'core_size': 'core_size percentile: 17.77777777777778(+0.8222222222222223)'}",LOC,90
849,"['deep-learning', 'reinforcement-learning', 'python', 'lua', 'vizdoom', 'doom', 'examples']",mwydmuch/ViZDoom,256326,17875,Core-Periphery,True,37.9,37.9,29.570999999999998,11.1,23.8,6.973541505738785,2.16,0.62,0.44,1.1,"{'useful_comment_density': 'useful_comment_density percentile: 43.61702127659574(+0.4361702127659574)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 69.14893617021276(+0.30851063829787234)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 21.27659574468085(+0.7872340425531915)', 'propagation_cost': 'propagation_cost percentile: 61.702127659574465(+0.3829787234042554)', 'core_size': 'core_size percentile: 76.59574468085107(+0.2340425531914893)'}",LOC,94
850,"['curaengine', 'cura', 'c-plus-plus', 'gcode-generation', 'libarcus', 'gcode', 'protobuf']",Ultimaker/CuraEngine,26745,718,Core-Periphery,True,27.8,13.3,28.029,10.5,42.2,2.684613946532062,2.49,0.65,0.9,0.94,"{'useful_comment_density': 'useful_comment_density percentile: 90.47619047619048(+0.9047619047619048)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 81.74603174603175(+0.18253968253968253)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 23.80952380952381(+0.7619047619047619)', 'propagation_cost': 'propagation_cost percentile: 65.07936507936508(+0.34920634920634924)', 'core_size': 'core_size percentile: 69.84126984126983(+0.3015873015873016)'}",LOC,126
851,[],dmlc/ps-lite,1963,114,Core-Periphery,True,31.0,31.0,45.065,10.3,39.4,5.807437595517065,1.55,0.43,0.83,0.29,"{'useful_comment_density': 'useful_comment_density percentile: 82.85714285714286(+0.8285714285714286)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 91.42857142857143(+0.08571428571428569)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.0(+0.2)', 'propagation_cost': 'propagation_cost percentile: 80.0(+0.2)', 'core_size': 'core_size percentile: 77.14285714285714(+0.22857142857142862)'}",LOC,35
852,[],sparsehash/sparsehash,5907,870,Core-Periphery,True,6.7,20.0,15.667,6.7,37.8,14.728288471305232,2.36,1.13,0.88,0.35,"{'useful_comment_density': 'useful_comment_density percentile: 88.46153846153847(+0.8846153846153847)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 79.48717948717949(+0.20512820512820512)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 85.8974358974359(+0.14102564102564102)', 'propagation_cost': 'propagation_cost percentile: 39.743589743589745(+0.6025641025641025)', 'core_size': 'core_size percentile: 47.43589743589744(+0.5256410256410257)'}",LOC,78
853,[],horde3d/Horde3D,37659,1789,Core-Periphery,True,10.3,27.7,13.185,8.9,21.8,4.750524443028227,2.74,1.33,0.52,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 51.70068027210884(+0.5170068027210885)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 73.12925170068027(+0.2687074829931973)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 37.414965986394556(+0.6258503401360545)', 'propagation_cost': 'propagation_cost percentile: 31.292517006802722(+0.6870748299319728)', 'core_size': 'core_size percentile: 35.374149659863946(+0.6462585034013606)'}",LOC,147
854,[],google/omaha,143617,6727,Core-Periphery,True,8.8,22.4,13.847000000000001,7.4,17.7,4.683985879109019,3.2,1.53,0.3,1.37,"{'useful_comment_density': 'useful_comment_density percentile: 30.0(+0.3)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.18181818181818(+0.5181818181818182)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.545454545454545(+0.8545454545454545)', 'propagation_cost': 'propagation_cost percentile: 24.545454545454547(+0.7545454545454545)', 'core_size': 'core_size percentile: 22.727272727272727(+0.7727272727272728)'}",LOC,110
855,[],scantailor/scantailor,50292,2630,Hierarchical,False,0.7,19.2,3.266,3.1,17.3,5.229459953869402,3.72,1.95,0.42,1.35,"{'useful_comment_density': 'useful_comment_density percentile: 41.78082191780822(+0.4178082191780822)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 29.45205479452055(+0.7054794520547945)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 35.61643835616438(+0.6438356164383562)', 'propagation_cost': 'propagation_cost percentile: 4.109589041095891(+0.9589041095890412)', 'core_size': 'core_size percentile: 1.36986301369863(+0.9863013698630136)'}",LOC,146
856,[],ucbrise/clipper,14724,1414,Core-Periphery,True,18.6,10.5,28.11,3.5,15.7,9.603368649823416,1.8,0.6,0.37,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 36.89320388349515(+0.36893203883495146)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.05825242718446(+0.5194174757281553)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.93203883495146(+0.31067961165048547)', 'propagation_cost': 'propagation_cost percentile: 74.75728155339806(+0.2524271844660194)', 'core_size': 'core_size percentile: 65.04854368932038(+0.3495145631067962)'}",LOC,103
