,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
309,"['mvc-framework', 'restful', 'blade', 'netty4', 'template-engine', 'java8']",lets-blade/blade,14183,148,Core-Periphery,True,14.8,29.5,17.264,2.6,21.3,1.0435027850243248,2.95,0.79,0.71,1.45,"{'useful_comment_density': 'useful_comment_density percentile: 71.04072398190046(+0.7104072398190046)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.19004524886878(+0.5180995475113123)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 7.239819004524887(+0.927601809954751)', 'propagation_cost': 'propagation_cost percentile: 54.29864253393665(+0.45701357466063347)', 'core_size': 'core_size percentile: 66.96832579185521(+0.3303167420814479)'}",LOC,221
310,"['sql', 'elasticsearch']",NLPchina/elasticsearch-sql,15476,486,Core-Periphery,True,11.8,25.2,28.241,10.2,6.5,3.140346342724218,1.47,0.58,0.17,0.72,"{'useful_comment_density': 'useful_comment_density percentile: 16.88888888888889(+0.1688888888888889)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.0(+0.04)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 31.555555555555557(+0.6844444444444444)', 'propagation_cost': 'propagation_cost percentile: 77.77777777777777(+0.2222222222222223)', 'core_size': 'core_size percentile: 64.44444444444444(+0.35555555555555557)'}",LOC,225
311,"['android', 'robolectric', 'java', 'unit-testing']",robolectric/robolectric,130659,7481,Hierarchical,False,2.0,51.8,3.9019999999999997,4.9,13.0,5.7255910423315655,3.35,1.77,0.34,1.24,"{'useful_comment_density': 'useful_comment_density percentile: 34.48275862068966(+0.3448275862068966)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 42.52873563218391(+0.5747126436781609)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 33.333333333333336(+0.6666666666666665)', 'propagation_cost': 'propagation_cost percentile: 10.344827586206897(+0.896551724137931)', 'core_size': 'core_size percentile: 12.64367816091954(+0.8735632183908046)'}",LOC,87
312,"['android', 'animation-effects', 'animations', 'textview']",hanks-zyh/HTextView,2675,350,Core-Periphery,True,21.8,38.2,12.793,0.0,4.6,13.084112149532709,2.02,1.01,0.15,0.86,"{'useful_comment_density': 'useful_comment_density percentile: 15.300546448087431(+0.15300546448087432)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 22.950819672131146(+0.7704918032786885)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 91.2568306010929(+0.087431693989071)', 'propagation_cost': 'propagation_cost percentile: 16.39344262295082(+0.8360655737704918)', 'core_size': 'core_size percentile: 83.06010928961749(+0.16939890710382513)'}",LOC,183
314,"['android', 'recyclerview', 'drag-and-drop', 'swipe', 'expandable', 'header', 'footer']",h6ah4i/android-advancedrecyclerview,17493,2999,Hierarchical,False,2.8,10.8,14.934000000000001,5.2,16.2,17.144000457325788,2.03,1.19,0.56,0.28,"{'useful_comment_density': 'useful_comment_density percentile: 56.42857142857143(+0.5642857142857143)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 79.52380952380952(+0.2047619047619048)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 92.85714285714286(+0.07142857142857138)', 'propagation_cost': 'propagation_cost percentile: 52.857142857142854(+0.4714285714285715)', 'core_size': 'core_size percentile: 27.857142857142858(+0.7214285714285714)'}",LOC,210
317,[],NanoHttpd/nanohttpd,6286,337,Core-Periphery,True,13.8,19.5,23.820999999999998,4.6,8.0,5.361119949093223,1.52,0.66,0.23,0.63,"{'useful_comment_density': 'useful_comment_density percentile: 22.905027932960895(+0.22905027932960895)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 76.53631284916202(+0.23463687150837984)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 60.89385474860335(+0.39106145251396646)', 'propagation_cost': 'propagation_cost percentile: 67.0391061452514(+0.3296089385474861)', 'core_size': 'core_size percentile: 67.0391061452514(+0.3296089385474861)'}",LOC,179
318,[],andkulikov/Transitions-Everywhere,7667,943,Core-Periphery,True,6.3,31.6,14.068,1.3,30.6,12.299465240641712,2.82,1.19,0.86,0.77,"{'useful_comment_density': 'useful_comment_density percentile: 86.33879781420765(+0.8633879781420766)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 35.51912568306011(+0.6448087431693988)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 87.43169398907104(+0.12568306010928965)', 'propagation_cost': 'propagation_cost percentile: 40.98360655737705(+0.5901639344262295)', 'core_size': 'core_size percentile: 40.43715846994535(+0.5956284153005464)'}",LOC,183
319,[],jdamcd/android-crop,1293,0,Core-Periphery,True,16.7,16.7,23.611,0.0,12.2,0.0,2.75,0.77,0.52,1.46,"{'useful_comment_density': 'useful_comment_density percentile: 51.666666666666664(+0.5166666666666666)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 34.166666666666664(+0.6583333333333334)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 19.583333333333332(+0.8041666666666667)', 'propagation_cost': 'propagation_cost percentile: 52.5(+0.475)', 'core_size': 'core_size percentile: 70.0(+0.3)'}",LOC,120
320,"['java', 'static-analysis']",google/error-prone,136091,8331,Hierarchical,False,3.5,51.7,4.51,1.6,9.0,6.121639197301806,3.26,1.54,0.16,1.56,"{'useful_comment_density': 'useful_comment_density percentile: 16.455696202531644(+0.16455696202531644)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 7.594936708860759(+0.9240506329113924)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 36.70886075949367(+0.6329113924050633)', 'propagation_cost': 'propagation_cost percentile: 16.455696202531644(+0.8354430379746836)', 'core_size': 'core_size percentile: 29.11392405063291(+0.708860759493671)'}",LOC,79
323,"['java', 'json-schema', 'json', 'jackson', 'gson', 'maven-plugin', 'ant-task', 'gradle-plugin']",joelittlejohn/jsonschema2pojo,15100,1139,Core-Periphery,True,12.7,50.4,11.899000000000001,1.1,15.4,7.543046357615895,2.53,0.93,0.51,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 50.892857142857146(+0.5089285714285715)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 21.875(+0.78125)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.75(+0.3125)', 'propagation_cost': 'propagation_cost percentile: 40.625(+0.59375)', 'core_size': 'core_size percentile: 66.07142857142857(+0.3392857142857143)'}",LOC,224
324,[],castorflex/SmoothProgressBar,1775,84,Core-Periphery,True,26.3,26.3,27.701,0.0,4.0,4.732394366197183,1.49,0.37,0.16,0.96,"{'useful_comment_density': 'useful_comment_density percentile: 16.176470588235293(+0.16176470588235292)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.94117647058823(+0.6705882352941177)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 71.17647058823529(+0.2882352941176471)', 'propagation_cost': 'propagation_cost percentile: 73.52941176470588(+0.2647058823529412)', 'core_size': 'core_size percentile: 89.41176470588235(+0.10588235294117652)'}",LOC,170
325,"['wheelview', 'picker', 'datepicker', 'address', 'citypicker', 'wheelpicker', 'timepicker', 'calendarpicker']",gzu-liyujiang/AndroidPicker,7595,39,Hierarchical,False,3.3,20.0,12.639000000000001,11.7,15.1,0.5134957208689928,2.91,1.43,0.46,1.02,"{'useful_comment_density': 'useful_comment_density percentile: 46.44808743169399(+0.4644808743169399)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 95.62841530054645(+0.0437158469945355)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 2.73224043715847(+0.9726775956284154)', 'propagation_cost': 'propagation_cost percentile: 33.87978142076503(+0.6612021857923497)', 'core_size': 'core_size percentile: 22.950819672131146(+0.7704918032786885)'}",LOC,183
326,"['material', 'feature-discovery', 'android', 'material-design', 'ui', 'material-components']",KeepSafe/TapTargetView,1450,28,Core-Periphery,True,27.3,27.3,41.321999999999996,0.0,13.0,1.9310344827586208,1.92,0.21,0.59,1.12,"{'useful_comment_density': 'useful_comment_density percentile: 58.57142857142857(+0.5857142857142857)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 33.92857142857143(+0.6607142857142857)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 53.57142857142857(+0.4642857142857143)', 'propagation_cost': 'propagation_cost percentile: 91.42857142857143(+0.08571428571428569)', 'core_size': 'core_size percentile: 87.14285714285714(+0.12857142857142861)'}",LOC,140
327,"['viewpager', 'android', 'multi-page-switching', 'tangram']",alibaba/UltraViewPager,1383,0,Core-Periphery,True,31.2,50.0,24.219,0.0,11.6,0.0,2.48,0.55,0.47,1.46,"{'useful_comment_density': 'useful_comment_density percentile: 46.92307692307692(+0.4692307692307692)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 34.23076923076923(+0.6576923076923077)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 20.0(+0.8)', 'propagation_cost': 'propagation_cost percentile: 54.61538461538461(+0.45384615384615384)', 'core_size': 'core_size percentile: 90.76923076923077(+0.09230769230769226)'}",LOC,130
328,"['android', 'email', 'communication']",k9mail/k-9,74688,3817,Core-Periphery,True,7.9,25.9,9.97,10.6,8.3,5.1105934018851755,2.18,1.27,0.16,0.75,"{'useful_comment_density': 'useful_comment_density percentile: 16.216216216216218(+0.16216216216216217)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 90.09009009009009(+0.09909909909909914)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 35.13513513513514(+0.6486486486486487)', 'propagation_cost': 'propagation_cost percentile: 32.432432432432435(+0.6756756756756757)', 'core_size': 'core_size percentile: 40.090090090090094(+0.5990990990990991)'}",LOC,111
329,[],barteksc/AndroidPdfViewer,2558,20,Core-Periphery,True,19.5,70.7,25.521,2.4,12.5,0.7818608287724784,2.3,0.6,0.54,1.16,"{'useful_comment_density': 'useful_comment_density percentile: 53.763440860215056(+0.5376344086021505)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 56.98924731182796(+0.4301075268817204)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 26.881720430107528(+0.7311827956989247)', 'propagation_cost': 'propagation_cost percentile: 62.903225806451616(+0.3709677419354838)', 'core_size': 'core_size percentile: 77.41935483870968(+0.2258064516129032)'}",LOC,186
333,[],haifengl/smile,77961,14539,Hierarchical,False,2.2,31.3,3.177,2.2,27.5,18.649068123805492,3.54,1.77,0.82,0.95,"{'useful_comment_density': 'useful_comment_density percentile: 82.3529411764706(+0.823529411764706)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 17.15686274509804(+0.8284313725490197)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 88.23529411764706(+0.11764705882352942)', 'propagation_cost': 'propagation_cost percentile: 7.8431372549019605(+0.9215686274509803)', 'core_size': 'core_size percentile: 14.705882352941176(+0.8529411764705883)'}",LOC,102
334,"['java', 'static-code-analysis', 'command-line-tool', 'static-analysis', 'code-quality']",checkstyle/checkstyle,175857,20376,Hierarchical,False,0.3,46.9,0.865,1.8,61.9,11.586686910387417,4.19,1.93,0.99,1.27,"{'useful_comment_density': 'useful_comment_density percentile: 98.59154929577464(+0.9859154929577464)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 11.267605633802816(+0.8873239436619719)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 61.971830985915496(+0.38028169014084506)', 'propagation_cost': 'propagation_cost percentile: 4.225352112676056(+0.9577464788732394)', 'core_size': 'core_size percentile: 2.816901408450704(+0.971830985915493)'}",LOC,71
335,[],Flipboard/bottomsheet,1740,20,Core-Periphery,True,21.1,36.8,24.377,5.3,21.7,1.1494252873563218,2.15,0.55,0.8,0.8,"{'useful_comment_density': 'useful_comment_density percentile: 79.88505747126437(+0.7988505747126438)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 82.75862068965517(+0.17241379310344826)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 36.7816091954023(+0.632183908045977)', 'propagation_cost': 'propagation_cost percentile: 62.64367816091954(+0.3735632183908046)', 'core_size': 'core_size percentile: 82.75862068965517(+0.17241379310344826)'}",LOC,174
337,"['ios', 'android', 'mobile', 'mobile-app', 'mobile-development', 'architecture', 'architectural-patterns', 'mvc', 'mvvm', 'mvp', 'viper']",uber/RIBs,9007,1193,Hierarchical,False,2.4,52.1,5.59,0.0,14.0,13.245253691573222,3.25,1.76,0.46,1.03,"{'useful_comment_density': 'useful_comment_density percentile: 46.391752577319586(+0.46391752577319584)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 6.958762886597938(+0.9304123711340206)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 89.69072164948453(+0.1030927835051547)', 'propagation_cost': 'propagation_cost percentile: 9.278350515463918(+0.9072164948453608)', 'core_size': 'core_size percentile: 14.948453608247423(+0.8505154639175259)'}",LOC,194
339,"['android', 'android-image-cropper', 'cropper']",ArthurHub/Android-Image-Cropper,4478,76,Core-Periphery,True,55.6,55.6,54.321000000000005,11.1,33.2,1.6971862438588656,1.63,0.02,0.89,0.72,"{'useful_comment_density': 'useful_comment_density percentile: 88.94736842105263(+0.8894736842105263)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 95.78947368421052(+0.0421052631578948)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 32.10526315789474(+0.6789473684210526)', 'propagation_cost': 'propagation_cost percentile: 98.94736842105263(+0.0105263157894737)', 'core_size': 'core_size percentile: 99.47368421052632(+0.00526315789473685)'}",LOC,190
341,[],alibaba/dexposed,1760,64,Core-Periphery,True,27.8,27.8,32.716,11.1,26.3,3.6363636363636362,1.56,0.29,0.85,0.42,"{'useful_comment_density': 'useful_comment_density percentile: 84.7953216374269(+0.8479532163742689)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 95.90643274853801(+0.04093567251461991)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 62.57309941520468(+0.3742690058479532)', 'propagation_cost': 'propagation_cost percentile: 80.70175438596492(+0.1929824561403508)', 'core_size': 'core_size percentile: 90.64327485380117(+0.09356725146198826)'}",LOC,171
344,"['ui-components', 'instant-messaging', 'android-component', 'ios-component', 'imui', 'react-native']",jpush/aurora-imui,13332,442,Core-Periphery,True,6.2,28.8,8.365,6.8,7.3,3.315331533153315,2.25,1.32,0.18,0.75,"{'useful_comment_density': 'useful_comment_density percentile: 18.264840182648403(+0.18264840182648404)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.12785388127854(+0.1187214611872146)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 36.529680365296805(+0.634703196347032)', 'propagation_cost': 'propagation_cost percentile: 24.200913242009133(+0.7579908675799086)', 'core_size': 'core_size percentile: 43.83561643835616(+0.5616438356164384)'}",LOC,219
345,"['messaging', 'java', 'c-plus-plus', 'ipc', 'multicast-streams']",real-logic/aeron,49518,4535,Core-Periphery,True,8.7,23.5,17.858,7.6,16.5,9.158285875843127,2.05,1.04,0.58,0.43,"{'useful_comment_density': 'useful_comment_density percentile: 58.088235294117645(+0.5808823529411764)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 84.55882352941177(+0.15441176470588233)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 72.05882352941177(+0.2794117647058823)', 'propagation_cost': 'propagation_cost percentile: 51.470588235294116(+0.4852941176470588)', 'core_size': 'core_size percentile: 44.11764705882353(+0.5588235294117647)'}",LOC,136
347,"['http', 'network', 'libraries', 'android', 'fast', 'okhttp', 'internet', 'okhttpclient', 'rxjava', 'fast-android-networking', 'https', 'http2', 'networking', 'rxjava2', 'awesome', 'download', 'downloader', 'downloadmanager', 'android-library', 'http-client']",amitshekhariitbhu/Fast-Android-Networking,13520,6222,Core-Periphery,True,9.2,28.5,19.982,3.1,4.8,46.0207100591716,1.37,0.78,0.14,0.45,"{'useful_comment_density': 'useful_comment_density percentile: 13.574660633484163(+0.13574660633484162)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 56.10859728506787(+0.43891402714932126)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 99.09502262443439(+0.009049773755656076)', 'propagation_cost': 'propagation_cost percentile: 65.61085972850678(+0.3438914027149322)', 'core_size': 'core_size percentile: 56.334841628959275(+0.43665158371040724)'}",LOC,221
