,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
292,"['screensaver', 'apple', 'video', 'streaming', 'aerial', 'aerials', 'apple-tv']",cDima/Aerial,1431,0,Core-Periphery,True,11.8,23.5,30.45,0.0,18.5,0.0,2.51,0.5,0.43,1.58,"{'useful_comment_density': 'useful_comment_density percentile: 43.18181818181818(+0.4318181818181818)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 23.863636363636363(+0.7613636363636364)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 18.181818181818183(+0.8181818181818181)', 'propagation_cost': 'propagation_cost percentile: 88.63636363636364(+0.11363636363636359)', 'core_size': 'core_size percentile: 61.36363636363637(+0.38636363636363635)'}",LOC,44
294,"['c-sharp', 'opengl', 'opengl-es', 'graphics-library', 'game-development', 'math-library', 'scientific-visualization']",opentk/opentk,52744,4997,Hierarchical,False,2.3,31.3,2.6519999999999997,4.4,70.0,9.474063400576368,3.43,1.62,0.96,0.85,"{'useful_comment_density': 'useful_comment_density percentile: 95.58823529411765(+0.9558823529411765)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.794117647058826(+0.5220588235294117)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 66.91176470588235(+0.3308823529411765)', 'propagation_cost': 'propagation_cost percentile: 15.441176470588236(+0.8455882352941176)', 'core_size': 'core_size percentile: 22.058823529411764(+0.7794117647058824)'}",LOC,136
280,[],xamarin/mobile-samples,39661,9617,Hierarchical,False,1.3,33.7,0.491,1.1,27.7,24.248001815385393,3.41,1.82,0.54,1.05,"{'useful_comment_density': 'useful_comment_density percentile: 54.248366013071895(+0.5424836601307189)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 7.8431372549019605(+0.9215686274509803)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 87.58169934640523(+0.1241830065359477)', 'propagation_cost': 'propagation_cost percentile: 1.3071895424836601(+0.9869281045751634)', 'core_size': 'core_size percentile: 16.666666666666668(+0.8333333333333333)'}",LOC,153
431,"['workflow', 'saga-transactions', 'saga', 'workflow-engine']",danielgerlag/workflow-core,16245,3536,Hierarchical,False,1.2,51.3,4.921,0.2,4.5,21.766697445367804,2.75,1.68,0.03,1.04,"{'useful_comment_density': 'useful_comment_density percentile: 3.409090909090909(+0.03409090909090909)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 1.4204545454545454(+0.9857954545454546)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 94.88636363636364(+0.0511363636363636)', 'propagation_cost': 'propagation_cost percentile: 21.59090909090909(+0.7840909090909091)', 'core_size': 'core_size percentile: 10.227272727272727(+0.8977272727272728)'}",LOC,176
284,[],NEventStore/NEventStore,5217,481,Hierarchical,False,1.5,27.7,8.274,1.5,32.9,9.219858156028367,3.15,1.58,0.69,0.88,"{'useful_comment_density': 'useful_comment_density percentile: 69.42148760330579(+0.6942148760330579)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.231404958677686(+0.6776859504132231)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.16528925619835(+0.1983471074380165)', 'propagation_cost': 'propagation_cost percentile: 32.231404958677686(+0.6776859504132231)', 'core_size': 'core_size percentile: 9.917355371900827(+0.9008264462809917)'}",LOC,121
320,"['aspnet', 'aspnetcore', 'versioning', 'versioning-semantics', 'odata', 'webapi']",Microsoft/aspnet-api-versioning,32833,6830,Hierarchical,False,0.5,24.2,1.975,1.3,29.6,20.80224164712332,3.57,1.93,0.62,1.02,"{'useful_comment_density': 'useful_comment_density percentile: 61.76470588235294(+0.6176470588235294)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 12.647058823529411(+0.8735294117647059)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 85.29411764705883(+0.14705882352941174)', 'propagation_cost': 'propagation_cost percentile: 5.882352941176471(+0.9411764705882354)', 'core_size': 'core_size percentile: 1.1764705882352942(+0.9882352941176471)'}",LOC,170
321,"['xamarin', 'graphics', 'dot-net', 'ios', 'android', 'windows', 'macos', 'cross-platform', 'skia', 'dotnet', 'skiasharp']",mono/SkiaSharp,23019,1155,Core-Periphery,True,11.6,58.4,9.057,4.2,8.4,5.0175941613449755,1.84,0.79,0.16,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 15.789473684210526(+0.15789473684210525)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 57.89473684210526(+0.4210526315789474)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 52.63157894736842(+0.4736842105263158)', 'propagation_cost': 'propagation_cost percentile: 50.87719298245614(+0.4912280701754386)', 'core_size': 'core_size percentile: 70.17543859649123(+0.29824561403508765)'}","TOPIC ['xamarin', 'graphics', 'dot-net', 'ios', 'android', 'windows', 'macos', 'cross-platform', 'skia', 'dotnet', 'skiasharp']",57
305,[],Fody/Costura,1450,86,Core-Periphery,True,15.2,19.6,15.075999999999999,2.2,4.6,5.931034482758621,1.7,0.83,0.09,0.78,"{'useful_comment_density': 'useful_comment_density percentile: 8.695652173913043(+0.08695652173913043)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 52.17391304347826(+0.4782608695652174)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 69.56521739130434(+0.30434782608695654)', 'propagation_cost': 'propagation_cost percentile: 41.30434782608695(+0.5869565217391305)', 'core_size': 'core_size percentile: 76.08695652173913(+0.23913043478260876)'}",LOC,46
296,[],x360ce/x360ce,55252,11996,Core-Periphery,True,15.5,27.3,12.084000000000001,7.5,25.7,21.71143126040686,1.67,0.7,0.55,0.42,"{'useful_comment_density': 'useful_comment_density percentile: 55.2(+0.552)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.2(+0.24799999999999997)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 83.2(+0.16799999999999998)', 'propagation_cost': 'propagation_cost percentile: 59.2(+0.408)', 'core_size': 'core_size percentile: 70.4(+0.29599999999999993)'}",LOC,125
290,[],MetacoSA/NBitcoin,103454,22578,Core-Periphery,True,38.0,42.3,39.109,11.9,8.4,21.824192394687493,0.55,0.17,0.14,0.24,"{'useful_comment_density': 'useful_comment_density percentile: 13.75(+0.1375)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 93.75(+0.0625)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 82.5(+0.175)', 'propagation_cost': 'propagation_cost percentile: 91.25(+0.0875)', 'core_size': 'core_size percentile: 91.25(+0.0875)'}",LOC,80
318,[],greenshot/greenshot,32272,1198,Core-Periphery,True,6.5,28.0,5.263,3.4,32.8,3.7121963311849284,3.15,1.25,0.67,1.23,"{'useful_comment_density': 'useful_comment_density percentile: 67.25146198830409(+0.6725146198830408)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 44.44444444444444(+0.5555555555555556)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 32.16374269005848(+0.6783625730994152)', 'propagation_cost': 'propagation_cost percentile: 26.900584795321638(+0.7309941520467836)', 'core_size': 'core_size percentile: 47.953216374269005(+0.52046783625731)'}",LOC,171
282,[],markrendle/Simple.Data,20253,1080,Core-Periphery,True,14.7,28.7,23.715,2.0,13.0,5.332543326914531,2.04,0.61,0.28,1.15,"{'useful_comment_density': 'useful_comment_density percentile: 28.04232804232804(+0.2804232804232804)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.04232804232804(+0.7195767195767196)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 57.142857142857146(+0.42857142857142855)', 'propagation_cost': 'propagation_cost percentile: 72.48677248677248(+0.2751322751322752)', 'core_size': 'core_size percentile: 66.13756613756614(+0.3386243386243386)'}",LOC,189
287,"['ios', 'xamarin-ios', 'watchkit', 'watchos', 'tvos', 'xamarin']",xamarin/ios-samples,136185,6075,Hierarchical,False,1.3,57.7,0.133,1.3,17.4,4.4608437052538825,4.06,1.85,0.41,1.8,"{'useful_comment_density': 'useful_comment_density percentile: 40.57971014492754(+0.4057971014492754)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 7.246376811594203(+0.927536231884058)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 13.043478260869565(+0.8695652173913043)', 'propagation_cost': 'propagation_cost percentile: 1.4492753623188406(+0.9855072463768115)', 'core_size': 'core_size percentile: 13.768115942028986(+0.8623188405797102)'}",LOC,69
306,[],neuecc/Utf8Json,16248,3781,Hierarchical,False,1.4,19.4,15.889000000000001,6.5,11.8,23.270556376169374,1.75,1.23,0.22,0.3,"{'useful_comment_density': 'useful_comment_density percentile: 21.59090909090909(+0.2159090909090909)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 74.43181818181819(+0.2556818181818181)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 95.45454545454545(+0.04545454545454547)', 'propagation_cost': 'propagation_cost percentile: 63.06818181818182(+0.3693181818181818)', 'core_size': 'core_size percentile: 14.204545454545455(+0.8579545454545454)'}",LOC,176
328,[],nodatime/nodatime,29322,1042,Core-Periphery,True,24.3,34.5,22.901999999999997,3.4,62.7,3.553645726758066,2.68,0.48,0.97,1.23,"{'useful_comment_density': 'useful_comment_density percentile: 96.62921348314607(+0.9662921348314607)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 43.82022471910113(+0.5617977528089887)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 33.146067415730336(+0.6685393258426967)', 'propagation_cost': 'propagation_cost percentile: 71.91011235955057(+0.28089887640449435)', 'core_size': 'core_size percentile: 80.33707865168539(+0.1966292134831461)'}",LOC,178
337,"['closedxml', 'openxml', 'excel', 'xlsx', 'xlsm']",ClosedXML/ClosedXML,46327,1793,Core-Periphery,True,47.6,47.6,51.934,8.1,12.0,3.870313208280268,1.25,0.06,0.2,0.99,"{'useful_comment_density': 'useful_comment_density percentile: 20.0(+0.2)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.33333333333333(+0.2466666666666667)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 25.333333333333332(+0.7466666666666667)', 'propagation_cost': 'propagation_cost percentile: 97.33333333333333(+0.026666666666666713)', 'core_size': 'core_size percentile: 96.66666666666667(+0.033333333333333284)'}",LOC,150
309,"['php-compiler', 'roslyn', 'php', 'peachpie', 'dotnet', 'dotnetcore', 'microsoft', 'opensource', 'pchpcompiler', 'netstandard', 'aspnet-core', 'coreclr']",peachpiecompiler/peachpie,95213,2586,Core-Periphery,True,34.4,34.4,25.166,15.3,49.2,2.716015670129079,2.1,0.29,0.84,0.97,"{'useful_comment_density': 'useful_comment_density percentile: 84.26966292134831(+0.8426966292134831)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.62921348314607(+0.033707865168539256)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 6.741573033707865(+0.9325842696629213)', 'propagation_cost': 'propagation_cost percentile: 80.89887640449439(+0.19101123595505612)', 'core_size': 'core_size percentile: 89.88764044943821(+0.10112359550561792)'}",LOC,89
314,[],DotNetAnalyzers/StyleCopAnalyzers,102500,6393,Hierarchical,False,2.5,21.8,3.2060000000000004,3.7,15.3,6.2370731707317075,3.2,1.53,0.33,1.34,"{'useful_comment_density': 'useful_comment_density percentile: 32.91139240506329(+0.3291139240506329)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.91139240506329(+0.6708860759493672)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 32.91139240506329(+0.6708860759493672)', 'propagation_cost': 'propagation_cost percentile: 18.9873417721519(+0.8101265822784811)', 'core_size': 'core_size percentile: 27.848101265822784(+0.7215189873417722)'}",LOC,79
293,"['orm', 'poco', 'linq', 'c-sharp', 'net-framework', 'net-core', 'sqlserver', 'sqlite', 'postgresql', 'mysql', 'oracle', 'firebird', 'high-performance']",ServiceStack/ServiceStack.OrmLite,61254,11917,Borderline Core-Periphery,True,4.5,51.4,9.931000000000001,4.8,9.3,19.455055996343095,1.94,1.1,0.17,0.67,"{'useful_comment_density': 'useful_comment_density percentile: 17.5(+0.175)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 52.5(+0.475)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.83333333333333(+0.1916666666666667)', 'propagation_cost': 'propagation_cost percentile: 49.166666666666664(+0.5083333333333333)', 'core_size': 'core_size percentile: 40.833333333333336(+0.5916666666666667)'}",LOC,120
322,"['c-sharp', 'git', 'semver', 'versioning']",GitTools/GitVersion,12888,740,Core-Periphery,True,13.9,22.9,13.92,2.3,5.9,5.741775294847921,1.67,0.62,0.07,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 7.382550335570469(+0.07382550335570469)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 40.26845637583892(+0.5973154362416108)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 61.74496644295302(+0.3825503355704698)', 'propagation_cost': 'propagation_cost percentile: 64.42953020134229(+0.3557046979865771)', 'core_size': 'core_size percentile: 73.8255033557047(+0.26174496644295303)'}",LOC,149
806,[],TGSAN/CMWTAT_Digital_Edition,1678,84,Hierarchical,False,0.0,50.0,16.0,10.0,26.7,5.005959475566151,2.52,1.43,0.64,0.45,"{'useful_comment_density': 'useful_comment_density percentile: 64.15094339622641(+0.6415094339622641)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.67924528301887(+0.11320754716981128)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 66.0377358490566(+0.339622641509434)', 'propagation_cost': 'propagation_cost percentile: 49.056603773584904(+0.5094339622641509)', 'core_size': 'core_size percentile: 7.547169811320755(+0.9245283018867925)'}",LOC,53
323,"['c-sharp', 'websocket', 'dot-net']",statianzo/Fleck,2265,56,Hierarchical,False,0.0,23.3,12.71,4.7,2.9,2.4724061810154527,2.48,1.57,0.04,0.87,"{'useful_comment_density': 'useful_comment_density percentile: 3.8461538461538463(+0.038461538461538464)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 67.94871794871794(+0.3205128205128206)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 44.87179487179487(+0.5512820512820513)', 'propagation_cost': 'propagation_cost percentile: 37.17948717948718(+0.6282051282051282)', 'core_size': 'core_size percentile: 5.769230769230769(+0.9423076923076923)'}",LOC,78
377,[],Unity-Technologies/2d-extras,2438,92,Core-Periphery,True,8.3,45.8,7.986000000000001,12.5,2.2,3.7735849056603774,1.79,1.21,0.01,0.57,"{'useful_comment_density': 'useful_comment_density percentile: 1.3333333333333333(+0.013333333333333332)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 90.66666666666667(+0.09333333333333328)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 52.0(+0.48)', 'propagation_cost': 'propagation_cost percentile: 21.333333333333332(+0.7866666666666667)', 'core_size': 'core_size percentile: 57.333333333333336(+0.42666666666666664)'}",LOC,75
503,"['workflow', 'workflow-engine', 'scheduling']",aelassas/Wexflow,19363,2437,Hierarchical,False,1.1,54.7,5.914,1.1,19.4,12.585859629189692,3.12,1.66,0.45,1.01,"{'useful_comment_density': 'useful_comment_density percentile: 45.4054054054054(+0.454054054054054)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 16.216216216216218(+0.8378378378378377)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 83.24324324324324(+0.16756756756756758)', 'propagation_cost': 'propagation_cost percentile: 25.405405405405407(+0.745945945945946)', 'core_size': 'core_size percentile: 8.64864864864865(+0.9135135135135135)'}",LOC,185
349,"['metrics', 'dotnetcore', 'health-check', 'monitoring', 'performance', 'dotnet', 'instrumentation', 'application-insights', 'dotnet-core', 'dotnet-standard', 'dotnet-framework', 'grafana', 'grafana-dashboard', 'influxdb', 'graphite', 'prometheus']",AppMetrics/AppMetrics,15249,505,Hierarchical,False,2.1,16.9,13.025,0.7,28.3,3.31169257000459,2.97,1.06,0.56,1.35,"{'useful_comment_density': 'useful_comment_density percentile: 55.88235294117647(+0.5588235294117647)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 17.647058823529413(+0.8235294117647058)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 47.05882352941177(+0.5294117647058824)', 'propagation_cost': 'propagation_cost percentile: 58.8235294117647(+0.411764705882353)', 'core_size': 'core_size percentile: 35.294117647058826(+0.6470588235294117)'}","TOPIC ['metrics', 'dotnetcore', 'health-check', 'monitoring', 'performance', 'dotnet', 'instrumentation', 'application-insights', 'dotnet-core', 'dotnet-standard', 'dotnet-framework', 'grafana', 'grafana-dashboard', 'influxdb', 'graphite', 'prometheus']",34
350,[],Ourpalm/ILRuntime,56148,5512,Core-Periphery,True,16.6,26.8,23.27,11.3,8.0,9.816912445679277,1.01,0.46,0.1,0.45,"{'useful_comment_density': 'useful_comment_density percentile: 9.836065573770492(+0.09836065573770492)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 87.70491803278688(+0.12295081967213121)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 67.21311475409836(+0.3278688524590164)', 'propagation_cost': 'propagation_cost percentile: 80.32786885245902(+0.1967213114754098)', 'core_size': 'core_size percentile: 73.77049180327869(+0.26229508196721313)'}",LOC,122
