,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
52,"['libgit2', 'git', 'library']",libgit2/libgit2,134729,6105,Core-Periphery,True,38.3,7.5,39.72,13.3,18.5,4.53131842439267,2.01,0.47,0.33,1.21,"{'useful_comment_density': 'useful_comment_density percentile: 33.333333333333336(+0.33333333333333337)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 67.94871794871794(+0.3205128205128206)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 11.538461538461538(+0.8846153846153847)', 'propagation_cost': 'propagation_cost percentile: 78.2051282051282(+0.21794871794871795)', 'core_size': 'core_size percentile: 74.35897435897436(+0.25641025641025633)'}",LOC,78
53,"['time-series-database', 'postgresql', 'time-series', 'sql', 'postgres', 'tsdb', 'iot', 'financial-analysis', 'analytics']",timescale/timescaledb,21447,323,Core-Periphery,True,27.6,27.6,27.418000000000003,10.2,19.8,1.5060381405324754,2.64,0.9,0.45,1.29,"{'useful_comment_density': 'useful_comment_density percentile: 45.038167938931295(+0.45038167938931295)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 60.68702290076336(+0.3931297709923664)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 10.687022900763358(+0.8931297709923665)', 'propagation_cost': 'propagation_cost percentile: 49.61832061068702(+0.5038167938931298)', 'core_size': 'core_size percentile: 60.30534351145038(+0.3969465648854962)'}",LOC,131
55,"['cloud-storage', 'file-sync', 'file-sharing', 'wiki', 'markdown', 'knowledge-management', 'document-management']",haiwen/seafile,23513,1851,Core-Periphery,True,55.6,55.6,54.148,16.7,7.1,7.872240888019394,0.89,0.26,0.13,0.5,"{'useful_comment_density': 'useful_comment_density percentile: 13.008130081300813(+0.13008130081300812)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 87.8048780487805(+0.12195121951219505)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 61.78861788617886(+0.38211382113821135)', 'propagation_cost': 'propagation_cost percentile: 86.99186991869918(+0.1300813008130082)', 'core_size': 'core_size percentile: 86.99186991869918(+0.1300813008130082)'}",LOC,123
56,"['crypto', 'cryptography', 'c']",jedisct1/libsodium,29380,5859,Core-Periphery,True,18.6,18.9,23.44,0.6,4.6,19.942137508509187,2.28,1.13,0.03,1.12,"{'useful_comment_density': 'useful_comment_density percentile: 3.1746031746031744(+0.031746031746031744)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 3.1746031746031744(+0.9682539682539683)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 84.92063492063492(+0.15079365079365076)', 'propagation_cost': 'propagation_cost percentile: 46.03174603174603(+0.5396825396825397)', 'core_size': 'core_size percentile: 40.476190476190474(+0.5952380952380952)'}",LOC,126
60,"['terminal-emulators', 'opengl', 'terminfo', 'vt100', 'python', 'c']",kovidgoyal/kitty,120539,9844,Core-Periphery,True,21.1,21.9,21.214000000000002,13.2,7.3,8.166651457204722,2.11,1.12,0.05,0.94,"{'useful_comment_density': 'useful_comment_density percentile: 4.545454545454546(+0.045454545454545456)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 65.9090909090909(+0.34090909090909094)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 39.77272727272727(+0.6022727272727273)', 'propagation_cost': 'propagation_cost percentile: 43.18181818181818(+0.5681818181818182)', 'core_size': 'core_size percentile: 44.31818181818182(+0.5568181818181818)'}",LOC,88
62,"['machine-learning', 'artificial-intelligence', 'neural-networks', 'deep-learning']",deepmind/lab,234550,48246,Core-Periphery,True,42.9,42.9,35.904,15.9,31.1,20.569601364314646,1.76,0.64,0.56,0.56,"{'useful_comment_density': 'useful_comment_density percentile: 56.36363636363637(+0.5636363636363637)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.63636363636363(+0.36363636363636365)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.0(+0.2)', 'propagation_cost': 'propagation_cost percentile: 63.63636363636363(+0.36363636363636365)', 'core_size': 'core_size percentile: 72.72727272727273(+0.27272727272727265)'}",LOC,55
63,"['hashcat', 'password', 'cracking', 'gpgpu', 'opencl', 'c', 'hashes']",hashcat/hashcat,94887,38005,Hierarchical,False,3.9,50.2,4.599,6.4,6.6,40.05290503440935,2.69,1.91,0.03,0.75,"{'useful_comment_density': 'useful_comment_density percentile: 3.409090909090909(+0.03409090909090909)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.40909090909091(+0.7159090909090909)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 96.5909090909091(+0.03409090909090907)', 'propagation_cost': 'propagation_cost percentile: 3.409090909090909(+0.9659090909090909)', 'core_size': 'core_size percentile: 5.681818181818182(+0.9431818181818181)'}",LOC,88
65,"['vpn-tunnel', 'vpn-protocols', 'softether-vpn', 'vpn', 'vpn-server', 'ssl-vpn', 'softethervpn', 'openvpn', 'l2tp', 'ipsec', 'ike', 'sstp', 'l2tpv3', 'etherip']",SoftEtherVPN/SoftEtherVPN,108036,13904,Core-Periphery,True,40.7,40.7,27.596999999999998,12.7,31.6,12.869784146025399,2.05,0.62,0.61,0.82,"{'useful_comment_density': 'useful_comment_density percentile: 61.1764705882353(+0.611764705882353)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 62.35294117647059(+0.3764705882352941)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 55.294117647058826(+0.44705882352941173)', 'propagation_cost': 'propagation_cost percentile: 61.1764705882353(+0.388235294117647)', 'core_size': 'core_size percentile: 76.47058823529412(+0.23529411764705885)'}",LOC,85
66,"['compositor', 'wayland']",swaywm/sway,25704,324,Core-Periphery,True,27.2,59.4,32.225,10.6,6.0,1.2605042016806722,2.13,0.77,0.08,1.28,"{'useful_comment_density': 'useful_comment_density percentile: 7.8125(+0.078125)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 68.75(+0.3125)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 3.125(+0.96875)', 'propagation_cost': 'propagation_cost percentile: 62.5(+0.375)', 'core_size': 'core_size percentile: 60.15625(+0.3984375)'}",LOC,128
67,[],b4winckler/macvim,143618,5395,Core-Periphery,True,32.6,52.3,16.864,25.1,33.2,3.7564929187149243,2.57,1.01,0.59,0.97,"{'useful_comment_density': 'useful_comment_density percentile: 58.666666666666664(+0.5866666666666667)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.0(+0.04)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 6.666666666666667(+0.9333333333333332)', 'propagation_cost': 'propagation_cost percentile: 33.333333333333336(+0.6666666666666665)', 'core_size': 'core_size percentile: 65.33333333333333(+0.34666666666666673)'}",LOC,75
68,[],machyve/xhyve,25577,1244,Core-Periphery,True,24.8,25.5,33.333,11.3,26.4,4.86374477069242,2.37,0.82,0.67,0.88,"{'useful_comment_density': 'useful_comment_density percentile: 66.66666666666667(+0.6666666666666667)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 72.22222222222223(+0.27777777777777773)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 39.682539682539684(+0.6031746031746031)', 'propagation_cost': 'propagation_cost percentile: 65.07936507936508(+0.34920634920634924)', 'core_size': 'core_size percentile: 53.17460317460318(+0.4682539682539682)'}",LOC,126
69,[],Microsoft/winfile,23118,814,Core-Periphery,True,43.2,43.2,29.713,18.2,32.6,3.521065836144995,2.25,0.65,0.78,0.82,"{'useful_comment_density': 'useful_comment_density percentile: 78.2258064516129(+0.782258064516129)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 89.51612903225806(+0.10483870967741936)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 28.225806451612904(+0.717741935483871)', 'propagation_cost': 'propagation_cost percentile: 57.25806451612903(+0.4274193548387097)', 'core_size': 'core_size percentile: 78.2258064516129(+0.21774193548387102)'}",LOC,124
70,[],cesanta/mongoose,61053,13973,Hierarchical,False,2.9,53.2,4.183,1.3,78.8,22.886672235598578,4.0,1.95,0.97,1.08,"{'useful_comment_density': 'useful_comment_density percentile: 96.93877551020408(+0.9693877551020408)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 4.081632653061225(+0.9591836734693878)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 87.75510204081633(+0.12244897959183675)', 'propagation_cost': 'propagation_cost percentile: 2.0408163265306123(+0.9795918367346939)', 'core_size': 'core_size percentile: 3.061224489795918(+0.9693877551020408)'}",LOC,98
71,"['nodemcu', 'lua', 'espressif', 'spiffs', 'esp8266', 'esp32', 'esp8285', 'firmware']",nodemcu/nodemcu-firmware,156952,23573,Core-Periphery,True,16.0,23.5,23.218000000000004,11.5,52.0,15.019241551557164,3.0,1.21,0.89,0.9,"{'useful_comment_density': 'useful_comment_density percentile: 89.04109589041096(+0.8904109589041096)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 57.534246575342465(+0.4246575342465754)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 52.054794520547944(+0.4794520547945206)', 'propagation_cost': 'propagation_cost percentile: 45.205479452054796(+0.547945205479452)', 'core_size': 'core_size percentile: 34.24657534246575(+0.6575342465753425)'}",LOC,73
73,"['qrcode', 'qrcode-scanner', 'qrcode-generator', 'qrcode-android']",bingoogolapple/BGAQRCode-Android,104043,20191,Core-Periphery,True,46.3,46.3,41.92100000000001,1.3,18.0,19.406399277221915,1.91,0.35,0.32,1.24,"{'useful_comment_density': 'useful_comment_density percentile: 31.764705882352942(+0.3176470588235294)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 2.3529411764705883(+0.9764705882352941)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 74.11764705882354(+0.2588235294117646)', 'propagation_cost': 'propagation_cost percentile: 81.17647058823529(+0.1882352941176471)', 'core_size': 'core_size percentile: 83.52941176470588(+0.16470588235294115)'}",LOC,85
74,[],sdegutis/mjolnir,10059,20,Core-Periphery,True,58.7,58.7,47.093,10.7,32.2,0.19882692116512576,2.33,0.32,0.77,1.24,"{'useful_comment_density': 'useful_comment_density percentile: 76.92307692307692(+0.7692307692307692)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 76.06837606837607(+0.23931623931623933)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 0.0(+1.0)', 'propagation_cost': 'propagation_cost percentile: 79.48717948717949(+0.20512820512820512)', 'core_size': 'core_size percentile: 88.88888888888889(+0.11111111111111115)'}",LOC,117
75,[],beanstalkd/beanstalkd,4791,272,Core-Periphery,True,44.4,44.4,50.617,7.4,10.4,5.677311625965352,1.24,0.35,0.27,0.62,"{'useful_comment_density': 'useful_comment_density percentile: 26.666666666666668(+0.26666666666666666)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 79.04761904761905(+0.2095238095238095)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.04761904761905(+0.4095238095238095)', 'propagation_cost': 'propagation_cost percentile: 81.9047619047619(+0.18095238095238103)', 'core_size': 'core_size percentile: 82.85714285714286(+0.17142857142857137)'}",LOC,105
76,[],postgres/postgres,615029,47652,Core-Periphery,True,61.0,61.0,59.256,17.8,37.0,7.7479273335078505,1.88,0.0,0.88,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 87.87878787878788(+0.8787878787878788)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 87.87878787878788(+0.12121212121212124)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 12.121212121212121(+0.8787878787878788)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 100.0(+0.0)'}",LOC,33
77,"['lwan', 'http', 'c', 'library', 'experimental']",lpereira/lwan,11865,70,Core-Periphery,True,33.9,33.9,38.791,8.0,10.1,0.5899705014749262,2.14,0.61,0.21,1.32,"{'useful_comment_density': 'useful_comment_density percentile: 21.05263157894737(+0.2105263157894737)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 62.280701754385966(+0.37719298245614036)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 5.2631578947368425(+0.9473684210526315)', 'propagation_cost': 'propagation_cost percentile: 70.17543859649123(+0.29824561403508765)', 'core_size': 'core_size percentile: 69.29824561403508(+0.3070175438596492)'}",LOC,114
78,"['file-manager', 'disk-usage', 'launcher', 'batch-renamer', 'terminal', 'console', 'shell', 'command-line', 'filesystem', 'search', 'vim', 'suckless', 'wsl', 'raspberry-pi', 'termux', 'workflow', 'productivity', 'c']",jarun/nnn,2576,0,Hierarchical,False,0.0,0.0,75.0,50.0,20.6,0.0,2.37,0.92,0.6,0.85,"{'useful_comment_density': 'useful_comment_density percentile: 60.256410256410255(+0.6025641025641025)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 100.0(+0.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.743589743589743(+0.8525641025641026)', 'propagation_cost': 'propagation_cost percentile: 96.15384615384616(+0.038461538461538394)', 'core_size': 'core_size percentile: 11.538461538461538(+0.8846153846153847)'}",LOC,78
79,"['proxychains', 'proxy', 'socks', 'http', 'hook', 'hack', 'preload']",rofl0r/proxychains-ng,1880,58,Core-Periphery,True,11.5,19.2,25.74,7.7,7.4,3.0851063829787235,1.7,1.08,0.09,0.53,"{'useful_comment_density': 'useful_comment_density percentile: 9.433962264150944(+0.09433962264150944)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 84.90566037735849(+0.15094339622641514)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 62.264150943396224(+0.37735849056603776)', 'propagation_cost': 'propagation_cost percentile: 32.075471698113205(+0.679245283018868)', 'core_size': 'core_size percentile: 60.37735849056604(+0.3962264150943396)'}",LOC,53
80,"['c', 'vlc', 'multimedia', 'framework', 'open-source', 'gplv2', 'lgpl']",videolan/vlc,380688,11451,Core-Periphery,True,29.2,15.4,27.596,14.3,18.3,3.0079750346740637,2.3,0.76,0.34,1.2,"{'useful_comment_density': 'useful_comment_density percentile: 34.146341463414636(+0.34146341463414637)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 73.17073170731707(+0.2682926829268293)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 7.317073170731708(+0.926829268292683)', 'propagation_cost': 'propagation_cost percentile: 63.41463414634146(+0.36585365853658536)', 'core_size': 'core_size percentile: 60.97560975609756(+0.3902439024390244)'}",LOC,41
81,"['vulkan', 'opengl', 'c', 'linux', 'macos', 'windows', 'unix', 'opengl-es']",glfw/glfw,46236,1957,Core-Periphery,True,8.1,18.2,14.08,11.1,19.8,4.2326325806730685,3.22,1.52,0.55,1.15,"{'useful_comment_density': 'useful_comment_density percentile: 54.910714285714285(+0.5491071428571428)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 64.73214285714286(+0.3526785714285714)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 20.535714285714285(+0.7946428571428572)', 'propagation_cost': 'propagation_cost percentile: 25.892857142857142(+0.7410714285714286)', 'core_size': 'core_size percentile: 22.321428571428573(+0.7767857142857143)'}",LOC,112
82,"['python', 'python-3', 'compression', 'dedupe', 'ssh', 'deduplication', 'backup', 'borgbackup', 'encryption', 'cython', 'c']",borgbackup/borg,29921,8787,Core-Periphery,True,40.8,42.9,33.016999999999996,10.2,40.9,29.367333979479294,1.91,0.53,0.9,0.48,"{'useful_comment_density': 'useful_comment_density percentile: 89.51612903225806(+0.8951612903225806)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 58.87096774193548(+0.4112903225806452)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 93.54838709677419(+0.06451612903225808)', 'propagation_cost': 'propagation_cost percentile: 65.3225806451613(+0.34677419354838707)', 'core_size': 'core_size percentile: 81.45161290322581(+0.1854838709677419)'}",LOC,124
83,"['nodejs', 'node']",nodejs/http-parser,4922,304,Hierarchical,False,0.0,66.7,41.667,0.0,11.1,6.176351076798049,2.76,1.28,0.27,1.21,"{'useful_comment_density': 'useful_comment_density percentile: 27.358490566037737(+0.27358490566037735)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 13.20754716981132(+0.8679245283018868)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 66.0377358490566(+0.339622641509434)', 'propagation_cost': 'propagation_cost percentile: 68.86792452830188(+0.3113207547169812)', 'core_size': 'core_size percentile: 3.30188679245283(+0.9669811320754716)'}",LOC,106
84,[],nanomsg/nanomsg,16661,965,Core-Periphery,True,47.4,47.4,51.333,2.2,20.5,5.791969269551648,1.98,0.31,0.42,1.25,"{'useful_comment_density': 'useful_comment_density percentile: 41.732283464566926(+0.41732283464566927)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 22.440944881889763(+0.7755905511811023)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 52.75590551181102(+0.47244094488188976)', 'propagation_cost': 'propagation_cost percentile: 85.03937007874016(+0.14960629921259838)', 'core_size': 'core_size percentile: 83.46456692913385(+0.16535433070866148)'}",LOC,127
